x,y,timestamp,username,level,algorithm
20,3,2.027,ant,1,DFS
20,3,2.036,ant,1,DFS
20,3,2.053,ant,1,DFS
20,3,2.069,ant,1,DFS
20,3,2.087,ant,1,DFS
20,3,2.104,ant,1,DFS
20,3,2.121,ant,1,DFS
20,3,2.138,ant,1,DFS
20,3,2.155,ant,1,DFS
20,3,2.172,ant,1,DFS
20,3,2.188,ant,1,DFS
20,3,2.206,ant,1,DFS
20,3,2.223,ant,1,DFS
20,4,2.24,ant,1,DFS
20,4,2.256,ant,1,DFS
20,4,2.274,ant,1,DFS
20,4,2.291,ant,1,DFS
20,4,2.308,ant,1,DFS
20,4,2.324,ant,1,DFS
20,4,2.341,ant,1,DFS
20,4,2.358,ant,1,DFS
20,4,2.375,ant,1,DFS
20,4,2.392,ant,1,DFS
20,4,2.409,ant,1,DFS
20,4,2.426,ant,1,DFS
20,5,2.442,ant,1,DFS
20,5,2.459,ant,1,DFS
20,5,2.475,ant,1,DFS
20,5,2.493,ant,1,DFS
20,5,2.51,ant,1,DFS
20,5,2.527,ant,1,DFS
20,5,2.544,ant,1,DFS
20,5,2.561,ant,1,DFS
20,5,2.578,ant,1,DFS
20,5,2.595,ant,1,DFS
20,5,2.613,ant,1,DFS
20,5,2.63,ant,1,DFS
20,6,2.646,ant,1,DFS
20,6,2.663,ant,1,DFS
20,6,2.68,ant,1,DFS
20,6,2.697,ant,1,DFS
20,6,2.714,ant,1,DFS
20,6,2.731,ant,1,DFS
20,6,2.747,ant,1,DFS
20,6,2.764,ant,1,DFS
20,6,2.781,ant,1,DFS
20,6,2.799,ant,1,DFS
20,6,2.816,ant,1,DFS
20,6,2.833,ant,1,DFS
20,7,2.85,ant,1,DFS
20,7,2.867,ant,1,DFS
20,7,2.884,ant,1,DFS
20,7,2.901,ant,1,DFS
20,7,2.918,ant,1,DFS
20,7,2.935,ant,1,DFS
20,7,2.951,ant,1,DFS
20,7,2.969,ant,1,DFS
20,7,2.986,ant,1,DFS
20,7,3.003,ant,1,DFS
20,7,3.02,ant,1,DFS
20,7,3.037,ant,1,DFS
20,8,3.054,ant,1,DFS
20,8,3.071,ant,1,DFS
20,8,3.088,ant,1,DFS
20,8,3.104,ant,1,DFS
20,8,3.122,ant,1,DFS
20,8,3.138,ant,1,DFS
20,8,3.156,ant,1,DFS
20,8,3.173,ant,1,DFS
20,8,3.189,ant,1,DFS
20,8,3.207,ant,1,DFS
20,8,3.224,ant,1,DFS
20,8,3.24,ant,1,DFS
20,9,3.258,ant,1,DFS
20,9,3.274,ant,1,DFS
20,9,3.291,ant,1,DFS
20,9,3.308,ant,1,DFS
20,9,3.326,ant,1,DFS
20,9,3.343,ant,1,DFS
20,9,3.36,ant,1,DFS
20,9,3.377,ant,1,DFS
20,9,3.394,ant,1,DFS
20,9,3.411,ant,1,DFS
20,9,3.428,ant,1,DFS
20,9,3.445,ant,1,DFS
20,10,3.462,ant,1,DFS
20,10,3.479,ant,1,DFS
20,10,3.495,ant,1,DFS
20,10,3.513,ant,1,DFS
20,10,3.53,ant,1,DFS
20,10,3.546,ant,1,DFS
20,10,3.563,ant,1,DFS
20,10,3.579,ant,1,DFS
