x,y,timestamp,username,level,algorithm
2,2,2.012,joshWbush,1,DFS
2,2,2.025,joshWbush,1,DFS
2,2,2.041,joshWbush,1,DFS
2,2,2.059,joshWbush,1,DFS
2,2,2.076,joshWbush,1,DFS
2,2,2.092,joshWbush,1,DFS
2,2,2.11,joshWbush,1,DFS
2,2,2.126,joshWbush,1,DFS
2,2,2.143,joshWbush,1,DFS
2,2,2.161,joshWbush,1,DFS
2,2,2.177,joshWbush,1,DFS
2,2,2.194,joshWbush,1,DFS
2,2,2.211,joshWbush,1,DFS
2,3,2.229,joshWbush,1,DFS
2,3,2.245,joshWbush,1,DFS
2,3,2.261,joshWbush,1,DFS
2,3,2.278,joshWbush,1,DFS
2,3,2.296,joshWbush,1,DFS
2,3,2.312,joshWbush,1,DFS
2,3,2.329,joshWbush,1,DFS
2,3,2.347,joshWbush,1,DFS
2,3,2.363,joshWbush,1,DFS
2,3,2.381,joshWbush,1,DFS
2,3,2.397,joshWbush,1,DFS
2,3,2.414,joshWbush,1,DFS
2,4,2.432,joshWbush,1,DFS
2,4,2.448,joshWbush,1,DFS
2,4,2.464,joshWbush,1,DFS
2,4,2.48,joshWbush,1,DFS
2,4,2.496,joshWbush,1,DFS
2,4,2.512,joshWbush,1,DFS
2,4,2.529,joshWbush,1,DFS
2,4,2.545,joshWbush,1,DFS
2,4,2.561,joshWbush,1,DFS
2,4,2.578,joshWbush,1,DFS
2,4,2.595,joshWbush,1,DFS
2,4,2.611,joshWbush,1,DFS
2,4,2.628,joshWbush,1,DFS
2,5,2.645,joshWbush,1,DFS
2,5,2.662,joshWbush,1,DFS
2,5,2.679,joshWbush,1,DFS
2,5,2.695,joshWbush,1,DFS
2,5,2.713,joshWbush,1,DFS
2,5,2.729,joshWbush,1,DFS
2,5,2.745,joshWbush,1,DFS
2,5,2.762,joshWbush,1,DFS
2,5,2.778,joshWbush,1,DFS
2,5,2.794,joshWbush,1,DFS
2,5,2.812,joshWbush,1,DFS
2,5,2.828,joshWbush,1,DFS
2,6,2.845,joshWbush,1,DFS
2,6,2.862,joshWbush,1,DFS
2,6,2.879,joshWbush,1,DFS
2,6,2.897,joshWbush,1,DFS
2,6,2.913,joshWbush,1,DFS
2,6,2.929,joshWbush,1,DFS
2,6,2.946,joshWbush,1,DFS
2,6,2.962,joshWbush,1,DFS
2,6,2.978,joshWbush,1,DFS
2,6,2.994,joshWbush,1,DFS
2,6,3.011,joshWbush,1,DFS
2,6,3.027,joshWbush,1,DFS
2,6,3.043,joshWbush,1,DFS
2,7,3.059,joshWbush,1,DFS
2,7,3.077,joshWbush,1,DFS
2,7,3.093,joshWbush,1,DFS
2,7,3.109,joshWbush,1,DFS
2,7,3.126,joshWbush,1,DFS
2,7,3.142,joshWbush,1,DFS
2,7,3.159,joshWbush,1,DFS
2,7,3.176,joshWbush,1,DFS
2,7,3.192,joshWbush,1,DFS
2,7,3.208,joshWbush,1,DFS
2,7,3.225,joshWbush,1,DFS
2,7,3.241,joshWbush,1,DFS
2,7,3.257,joshWbush,1,DFS
2,8,3.275,joshWbush,1,DFS
2,8,3.292,joshWbush,1,DFS
2,8,3.309,joshWbush,1,DFS
2,8,3.326,joshWbush,1,DFS
2,8,3.343,joshWbush,1,DFS
2,8,3.36,joshWbush,1,DFS
2,8,3.376,joshWbush,1,DFS
2,8,3.393,joshWbush,1,DFS
2,8,3.409,joshWbush,1,DFS
2,8,3.426,joshWbush,1,DFS
2,8,3.442,joshWbush,1,DFS
2,8,3.459,joshWbush,1,DFS
2,9,3.476,joshWbush,1,DFS
2,9,3.493,joshWbush,1,DFS
2,9,3.51,joshWbush,1,DFS
2,9,3.528,joshWbush,1,DFS
2,9,3.545,joshWbush,1,DFS
2,9,3.562,joshWbush,1,DFS
2,9,3.579,joshWbush,1,DFS
2,9,3.595,joshWbush,1,DFS
2,9,3.612,joshWbush,1,DFS
2,9,3.629,joshWbush,1,DFS
2,9,3.646,joshWbush,1,DFS
2,9,3.663,joshWbush,1,DFS
2,10,3.68,joshWbush,1,DFS
2,10,3.697,joshWbush,1,DFS
2,10,3.714,joshWbush,1,DFS
2,10,3.73,joshWbush,1,DFS
2,10,3.747,joshWbush,1,DFS
2,10,3.765,joshWbush,1,DFS
2,10,3.781,joshWbush,1,DFS
2,10,3.797,joshWbush,1,DFS
2,10,3.814,joshWbush,1,DFS
2,10,3.832,joshWbush,1,DFS
2,10,3.849,joshWbush,1,DFS
2,10,3.865,joshWbush,1,DFS
2,11,3.882,joshWbush,1,DFS
2,11,3.899,joshWbush,1,DFS
2,11,3.915,joshWbush,1,DFS
2,11,3.932,joshWbush,1,DFS
2,11,3.948,joshWbush,1,DFS
2,11,3.965,joshWbush,1,DFS
2,11,3.982,joshWbush,1,DFS
2,11,3.998,joshWbush,1,DFS
2,11,4.015,joshWbush,1,DFS
2,11,4.032,joshWbush,1,DFS
2,11,4.048,joshWbush,1,DFS
2,11,4.064,joshWbush,1,DFS
2,11,4.081,joshWbush,1,DFS
2,12,4.099,joshWbush,1,DFS
2,12,4.116,joshWbush,1,DFS
2,12,4.133,joshWbush,1,DFS
2,12,4.149,joshWbush,1,DFS
2,12,4.167,joshWbush,1,DFS
2,12,4.183,joshWbush,1,DFS
2,12,4.2,joshWbush,1,DFS
2,12,4.217,joshWbush,1,DFS
2,12,4.235,joshWbush,1,DFS
2,12,4.252,joshWbush,1,DFS
2,12,4.269,joshWbush,1,DFS
2,12,4.286,joshWbush,1,DFS
2,13,4.303,joshWbush,1,DFS
2,13,4.32,joshWbush,1,DFS
2,13,4.336,joshWbush,1,DFS
2,13,4.353,joshWbush,1,DFS
2,13,4.369,joshWbush,1,DFS
2,13,4.386,joshWbush,1,DFS
2,13,4.403,joshWbush,1,DFS
2,13,4.42,joshWbush,1,DFS
2,13,4.436,joshWbush,1,DFS
2,13,4.453,joshWbush,1,DFS
2,13,4.47,joshWbush,1,DFS
2,13,4.487,joshWbush,1,DFS
2,14,4.504,joshWbush,1,DFS
2,14,4.521,joshWbush,1,DFS
2,14,4.537,joshWbush,1,DFS
2,14,4.554,joshWbush,1,DFS
2,14,4.571,joshWbush,1,DFS
2,14,4.588,joshWbush,1,DFS
2,14,4.606,joshWbush,1,DFS
2,14,4.623,joshWbush,1,DFS
2,14,4.639,joshWbush,1,DFS
2,14,4.657,joshWbush,1,DFS
2,14,4.673,joshWbush,1,DFS
2,14,4.689,joshWbush,1,DFS
2,15,4.707,joshWbush,1,DFS
2,15,4.724,joshWbush,1,DFS
2,15,4.74,joshWbush,1,DFS
2,15,4.758,joshWbush,1,DFS
2,15,4.775,joshWbush,1,DFS
2,15,4.792,joshWbush,1,DFS
2,15,4.809,joshWbush,1,DFS
2,15,4.825,joshWbush,1,DFS
2,15,4.843,joshWbush,1,DFS
2,15,4.86,joshWbush,1,DFS
2,15,4.876,joshWbush,1,DFS
2,15,4.892,joshWbush,1,DFS
2,16,4.908,joshWbush,1,DFS
2,16,4.925,joshWbush,1,DFS
2,16,4.941,joshWbush,1,DFS
2,16,4.958,joshWbush,1,DFS
2,16,4.975,joshWbush,1,DFS
2,16,4.992,joshWbush,1,DFS
