x,y,timestamp,username,level,algorithm
20,3,2.022,mr.j,1,DFS
20,3,2.033,mr.j,1,DFS
20,3,2.05,mr.j,1,DFS
20,3,2.068,mr.j,1,DFS
20,3,2.084,mr.j,1,DFS
20,3,2.1,mr.j,1,DFS
20,3,2.117,mr.j,1,DFS
20,3,2.133,mr.j,1,DFS
20,3,2.149,mr.j,1,DFS
20,3,2.166,mr.j,1,DFS
20,3,2.183,mr.j,1,DFS
20,3,2.2,mr.j,1,DFS
20,3,2.217,mr.j,1,DFS
20,4,2.234,mr.j,1,DFS
20,4,2.251,mr.j,1,DFS
20,4,2.268,mr.j,1,DFS
20,4,2.285,mr.j,1,DFS
20,4,2.302,mr.j,1,DFS
20,4,2.319,mr.j,1,DFS
20,4,2.335,mr.j,1,DFS
20,4,2.352,mr.j,1,DFS
20,4,2.369,mr.j,1,DFS
20,4,2.386,mr.j,1,DFS
20,4,2.403,mr.j,1,DFS
20,4,2.421,mr.j,1,DFS
20,5,2.437,mr.j,1,DFS
20,5,2.454,mr.j,1,DFS
20,5,2.471,mr.j,1,DFS
20,5,2.488,mr.j,1,DFS
20,5,2.506,mr.j,1,DFS
20,5,2.522,mr.j,1,DFS
20,5,2.54,mr.j,1,DFS
20,5,2.556,mr.j,1,DFS
20,5,2.573,mr.j,1,DFS
20,5,2.589,mr.j,1,DFS
20,5,2.606,mr.j,1,DFS
20,5,2.623,mr.j,1,DFS
20,6,2.64,mr.j,1,DFS
20,6,2.657,mr.j,1,DFS
20,6,2.674,mr.j,1,DFS
20,6,2.691,mr.j,1,DFS
20,6,2.708,mr.j,1,DFS
20,6,2.725,mr.j,1,DFS
20,6,2.742,mr.j,1,DFS
20,6,2.759,mr.j,1,DFS
20,6,2.776,mr.j,1,DFS
20,6,2.793,mr.j,1,DFS
20,6,2.81,mr.j,1,DFS
20,6,2.826,mr.j,1,DFS
20,7,2.843,mr.j,1,DFS
20,7,2.859,mr.j,1,DFS
20,7,2.876,mr.j,1,DFS
20,7,2.893,mr.j,1,DFS
20,7,2.91,mr.j,1,DFS
20,7,2.927,mr.j,1,DFS
20,7,2.944,mr.j,1,DFS
20,7,2.961,mr.j,1,DFS
20,7,2.978,mr.j,1,DFS
20,7,2.995,mr.j,1,DFS
20,7,3.012,mr.j,1,DFS
20,7,3.028,mr.j,1,DFS
20,8,3.045,mr.j,1,DFS
20,8,3.062,mr.j,1,DFS
20,8,3.079,mr.j,1,DFS
20,8,3.097,mr.j,1,DFS
20,8,3.113,mr.j,1,DFS
20,8,3.13,mr.j,1,DFS
20,8,3.146,mr.j,1,DFS
20,8,3.162,mr.j,1,DFS
20,8,3.178,mr.j,1,DFS
20,8,3.195,mr.j,1,DFS
20,8,3.212,mr.j,1,DFS
20,8,3.229,mr.j,1,DFS
20,9,3.246,mr.j,1,DFS
20,9,3.262,mr.j,1,DFS
20,9,3.279,mr.j,1,DFS
20,9,3.295,mr.j,1,DFS
20,9,3.313,mr.j,1,DFS
20,9,3.329,mr.j,1,DFS
20,9,3.345,mr.j,1,DFS
20,9,3.362,mr.j,1,DFS
20,9,3.379,mr.j,1,DFS
20,9,3.397,mr.j,1,DFS
20,9,3.413,mr.j,1,DFS
20,9,3.43,mr.j,1,DFS
20,10,3.447,mr.j,1,DFS
20,10,3.463,mr.j,1,DFS
20,10,3.479,mr.j,1,DFS
20,10,3.496,mr.j,1,DFS
