x,y,timestamp,username,level,algorithm
20,3,2.006,aaa,1,DFS
20,3,2.022,aaa,1,DFS
20,3,2.04,aaa,1,DFS
20,3,2.056,aaa,1,DFS
20,3,2.073,aaa,1,DFS
20,3,2.09,aaa,1,DFS
20,3,2.108,aaa,1,DFS
20,3,2.124,aaa,1,DFS
20,3,2.141,aaa,1,DFS
20,3,2.158,aaa,1,DFS
20,3,2.176,aaa,1,DFS
20,3,2.192,aaa,1,DFS
20,4,2.209,aaa,1,DFS
20,4,2.226,aaa,1,DFS
20,4,2.243,aaa,1,DFS
20,4,2.26,aaa,1,DFS
20,4,2.278,aaa,1,DFS
20,4,2.294,aaa,1,DFS
20,4,2.312,aaa,1,DFS
20,4,2.328,aaa,1,DFS
20,4,2.345,aaa,1,DFS
20,4,2.363,aaa,1,DFS
20,4,2.379,aaa,1,DFS
20,4,2.396,aaa,1,DFS
20,5,2.413,aaa,1,DFS
20,5,2.43,aaa,1,DFS
20,5,2.448,aaa,1,DFS
20,5,2.464,aaa,1,DFS
20,5,2.481,aaa,1,DFS
20,5,2.499,aaa,1,DFS
20,5,2.516,aaa,1,DFS
20,5,2.533,aaa,1,DFS
20,5,2.551,aaa,1,DFS
20,5,2.567,aaa,1,DFS
20,5,2.584,aaa,1,DFS
20,5,2.601,aaa,1,DFS
20,6,2.619,aaa,1,DFS
20,6,2.635,aaa,1,DFS
20,6,2.652,aaa,1,DFS
20,6,2.67,aaa,1,DFS
20,6,2.686,aaa,1,DFS
20,6,2.703,aaa,1,DFS
20,6,2.72,aaa,1,DFS
20,6,2.737,aaa,1,DFS
20,6,2.755,aaa,1,DFS
20,6,2.771,aaa,1,DFS
20,6,2.789,aaa,1,DFS
20,6,2.805,aaa,1,DFS
20,7,2.822,aaa,1,DFS
20,7,2.84,aaa,1,DFS
20,7,2.856,aaa,1,DFS
20,7,2.873,aaa,1,DFS
20,7,2.891,aaa,1,DFS
20,7,2.907,aaa,1,DFS
20,7,2.924,aaa,1,DFS
20,7,2.942,aaa,1,DFS
