x,y,timestamp,username,level,algorithm
15,6,2.004,captain,2,BFS
15,6,2.02,captain,2,BFS
15,6,2.037,captain,2,BFS
15,6,2.053,captain,2,BFS
15,6,2.068,captain,2,BFS
15,6,2.085,captain,2,BFS
15,6,2.101,captain,2,BFS
15,6,2.117,captain,2,BFS
15,6,2.133,captain,2,BFS
15,6,2.149,captain,2,BFS
15,6,2.165,captain,2,BFS
15,6,2.181,captain,2,BFS
15,6,2.197,captain,2,BFS
15,7,2.213,captain,2,BFS
15,7,2.229,captain,2,BFS
15,7,2.245,captain,2,BFS
15,7,2.261,captain,2,BFS
15,7,2.277,captain,2,BFS
15,7,2.294,captain,2,BFS
15,7,2.31,captain,2,BFS
15,7,2.326,captain,2,BFS
15,7,2.342,captain,2,BFS
15,7,2.358,captain,2,BFS
15,7,2.375,captain,2,BFS
15,7,2.391,captain,2,BFS
15,7,2.406,captain,2,BFS
15,8,2.423,captain,2,BFS
15,8,2.439,captain,2,BFS
15,8,2.455,captain,2,BFS
15,8,2.472,captain,2,BFS
15,8,2.488,captain,2,BFS
15,8,2.504,captain,2,BFS
15,8,2.52,captain,2,BFS
15,8,2.536,captain,2,BFS
15,8,2.551,captain,2,BFS
15,8,2.567,captain,2,BFS
15,8,2.583,captain,2,BFS
15,8,2.6,captain,2,BFS
15,8,2.616,captain,2,BFS
15,9,2.632,captain,2,BFS
15,9,2.648,captain,2,BFS
15,9,2.664,captain,2,BFS
15,9,2.681,captain,2,BFS
15,9,2.697,captain,2,BFS
15,9,2.713,captain,2,BFS
15,9,2.73,captain,2,BFS
15,9,2.746,captain,2,BFS
15,9,2.762,captain,2,BFS
15,9,2.779,captain,2,BFS
15,9,2.795,captain,2,BFS
15,9,2.811,captain,2,BFS
15,9,2.827,captain,2,BFS
15,10,2.843,captain,2,BFS
15,10,2.861,captain,2,BFS
15,10,2.878,captain,2,BFS
15,10,2.894,captain,2,BFS
15,10,2.91,captain,2,BFS
15,10,2.927,captain,2,BFS
15,10,2.943,captain,2,BFS
15,10,2.959,captain,2,BFS
15,10,2.975,captain,2,BFS
15,10,2.991,captain,2,BFS
15,10,3.008,captain,2,BFS
15,10,3.025,captain,2,BFS
15,10,3.041,captain,2,BFS
15,11,3.058,captain,2,BFS
15,11,3.076,captain,2,BFS
15,11,3.093,captain,2,BFS
15,11,3.11,captain,2,BFS
15,11,3.127,captain,2,BFS
15,11,3.143,captain,2,BFS
15,11,3.16,captain,2,BFS
15,11,3.177,captain,2,BFS
15,11,3.193,captain,2,BFS
15,11,3.21,captain,2,BFS
15,11,3.227,captain,2,BFS
15,11,3.245,captain,2,BFS
15,12,3.261,captain,2,BFS
15,12,3.278,captain,2,BFS
15,12,3.295,captain,2,BFS
15,12,3.313,captain,2,BFS
15,12,3.329,captain,2,BFS
15,12,3.345,captain,2,BFS
15,12,3.362,captain,2,BFS
15,12,3.38,captain,2,BFS
15,12,3.397,captain,2,BFS
15,12,3.414,captain,2,BFS
15,12,3.43,captain,2,BFS
15,12,3.446,captain,2,BFS
14,12,3.463,captain,2,BFS
14,12,3.48,captain,2,BFS
14,12,3.496,captain,2,BFS
14,12,3.512,captain,2,BFS
14,12,3.529,captain,2,BFS
14,12,3.546,captain,2,BFS
14,12,3.564,captain,2,BFS
14,12,3.58,captain,2,BFS
14,12,3.598,captain,2,BFS
14,12,3.615,captain,2,BFS
14,12,3.631,captain,2,BFS
14,12,3.648,captain,2,BFS
13,12,3.664,captain,2,BFS
13,12,3.681,captain,2,BFS
13,12,3.698,captain,2,BFS
13,12,3.714,captain,2,BFS
13,12,3.731,captain,2,BFS
13,12,3.747,captain,2,BFS
13,12,3.764,captain,2,BFS
13,12,3.78,captain,2,BFS
13,12,3.796,captain,2,BFS
13,12,3.813,captain,2,BFS
13,12,3.83,captain,2,BFS
13,12,3.846,captain,2,BFS
13,12,3.862,captain,2,BFS
13,13,3.879,captain,2,BFS
13,13,3.895,captain,2,BFS
13,13,3.912,captain,2,BFS
13,13,3.929,captain,2,BFS
13,13,3.946,captain,2,BFS
13,13,3.962,captain,2,BFS
13,13,3.978,captain,2,BFS
13,13,3.995,captain,2,BFS
13,13,4.012,captain,2,BFS
13,13,4.029,captain,2,BFS
13,13,4.045,captain,2,BFS
13,13,4.061,captain,2,BFS
13,13,4.077,captain,2,BFS
13,14,4.094,captain,2,BFS
13,14,4.111,captain,2,BFS
13,14,4.128,captain,2,BFS
13,14,4.145,captain,2,BFS
13,14,4.161,captain,2,BFS
13,14,4.177,captain,2,BFS
13,14,4.194,captain,2,BFS
13,14,4.211,captain,2,BFS
13,14,4.228,captain,2,BFS
13,14,4.244,captain,2,BFS
13,14,4.26,captain,2,BFS
13,14,4.277,captain,2,BFS
13,14,4.294,captain,2,BFS
13,15,4.31,captain,2,BFS
13,15,4.327,captain,2,BFS
13,15,4.345,captain,2,BFS
13,15,4.362,captain,2,BFS
13,15,4.378,captain,2,BFS
13,15,4.395,captain,2,BFS
13,15,4.413,captain,2,BFS
13,15,4.43,captain,2,BFS
13,15,4.446,captain,2,BFS
13,15,4.463,captain,2,BFS
13,15,4.481,captain,2,BFS
13,15,4.498,captain,2,BFS
13,16,4.515,captain,2,BFS
13,16,4.531,captain,2,BFS
13,16,4.548,captain,2,BFS
13,16,4.564,captain,2,BFS
13,16,4.581,captain,2,BFS
13,16,4.597,captain,2,BFS
13,16,4.614,captain,2,BFS
13,16,4.63,captain,2,BFS
13,16,4.647,captain,2,BFS
13,16,4.664,captain,2,BFS
13,16,4.681,captain,2,BFS
13,16,4.699,captain,2,BFS
13,17,4.716,captain,2,BFS
13,17,4.732,captain,2,BFS
13,17,4.749,captain,2,BFS
13,17,4.766,captain,2,BFS
13,17,4.782,captain,2,BFS
13,17,4.798,captain,2,BFS
13,17,4.815,captain,2,BFS
13,17,4.831,captain,2,BFS
13,17,4.848,captain,2,BFS
13,17,4.864,captain,2,BFS
13,17,4.881,captain,2,BFS
13,17,4.899,captain,2,BFS
13,17,4.915,captain,2,BFS
12,17,4.932,captain,2,BFS
12,17,4.949,captain,2,BFS
12,17,4.966,captain,2,BFS
12,17,4.983,captain,2,BFS
12,17,5.0,captain,2,BFS
12,17,5.016,captain,2,BFS
12,17,5.033,captain,2,BFS
12,17,5.051,captain,2,BFS
12,17,5.067,captain,2,BFS
12,17,5.084,captain,2,BFS
12,17,5.101,captain,2,BFS
12,17,5.118,captain,2,BFS
11,17,5.135,captain,2,BFS
11,17,5.152,captain,2,BFS
11,17,5.169,captain,2,BFS
11,17,5.186,captain,2,BFS
11,17,5.202,captain,2,BFS
11,17,5.22,captain,2,BFS
11,17,5.236,captain,2,BFS
11,17,5.254,captain,2,BFS
11,17,5.271,captain,2,BFS
11,17,5.287,captain,2,BFS
11,17,5.304,captain,2,BFS
11,17,5.321,captain,2,BFS
10,17,5.338,captain,2,BFS
10,17,5.354,captain,2,BFS
10,17,5.371,captain,2,BFS
10,17,5.388,captain,2,BFS
10,17,5.406,captain,2,BFS
10,17,5.423,captain,2,BFS
10,17,5.439,captain,2,BFS
10,17,5.457,captain,2,BFS
10,17,5.474,captain,2,BFS
10,17,5.491,captain,2,BFS
10,17,5.507,captain,2,BFS
10,17,5.525,captain,2,BFS
9,17,5.541,captain,2,BFS
9,17,5.558,captain,2,BFS
9,17,5.575,captain,2,BFS
9,17,5.592,captain,2,BFS
9,17,5.609,captain,2,BFS
9,17,5.625,captain,2,BFS
9,17,5.643,captain,2,BFS
9,17,5.66,captain,2,BFS
9,17,5.676,captain,2,BFS
9,17,5.694,captain,2,BFS
9,17,5.711,captain,2,BFS
9,17,5.727,captain,2,BFS
8,17,5.745,captain,2,BFS
8,17,5.762,captain,2,BFS
8,17,5.779,captain,2,BFS
8,17,5.795,captain,2,BFS
8,17,5.813,captain,2,BFS
8,17,5.83,captain,2,BFS
8,17,5.846,captain,2,BFS
8,17,5.864,captain,2,BFS
8,17,5.881,captain,2,BFS
8,17,5.898,captain,2,BFS
8,17,5.915,captain,2,BFS
8,17,5.931,captain,2,BFS
7,17,5.949,captain,2,BFS
7,17,5.966,captain,2,BFS
7,17,5.983,captain,2,BFS
7,17,6.0,captain,2,BFS
7,17,6.016,captain,2,BFS
7,17,6.033,captain,2,BFS
7,17,6.049,captain,2,BFS
7,17,6.066,captain,2,BFS
7,17,6.082,captain,2,BFS
7,17,6.099,captain,2,BFS
7,17,6.116,captain,2,BFS
7,17,6.132,captain,2,BFS
7,18,6.149,captain,2,BFS
7,18,6.165,captain,2,BFS
7,18,6.182,captain,2,BFS
7,18,6.198,captain,2,BFS
7,18,6.215,captain,2,BFS
7,18,6.232,captain,2,BFS
7,18,6.249,captain,2,BFS
7,18,6.265,captain,2,BFS
7,18,6.282,captain,2,BFS
7,18,6.299,captain,2,BFS
7,18,6.315,captain,2,BFS
7,18,6.333,captain,2,BFS
6,18,6.349,captain,2,BFS
6,18,6.366,captain,2,BFS
6,18,6.382,captain,2,BFS
6,18,6.4,captain,2,BFS
6,18,6.416,captain,2,BFS
6,18,6.433,captain,2,BFS
6,18,6.449,captain,2,BFS
6,18,6.467,captain,2,BFS
6,18,6.483,captain,2,BFS
6,18,6.5,captain,2,BFS
6,18,6.516,captain,2,BFS
6,18,6.532,captain,2,BFS
6,18,6.548,captain,2,BFS
6,19,6.564,captain,2,BFS
6,19,6.582,captain,2,BFS
6,19,6.598,captain,2,BFS
6,19,6.614,captain,2,BFS
6,19,6.63,captain,2,BFS
6,19,6.647,captain,2,BFS
6,19,6.663,captain,2,BFS
6,19,6.68,captain,2,BFS
6,19,6.696,captain,2,BFS
6,19,6.714,captain,2,BFS
6,19,6.73,captain,2,BFS
6,19,6.748,captain,2,BFS
6,20,6.765,captain,2,BFS
6,20,6.781,captain,2,BFS
6,20,6.798,captain,2,BFS
6,20,6.814,captain,2,BFS
6,20,6.83,captain,2,BFS
6,20,6.847,captain,2,BFS
6,20,6.863,captain,2,BFS
6,20,6.879,captain,2,BFS
6,20,6.895,captain,2,BFS
6,20,6.912,captain,2,BFS
6,20,6.929,captain,2,BFS
6,20,6.946,captain,2,BFS
6,20,6.962,captain,2,BFS
6,21,6.978,captain,2,BFS
6,21,6.994,captain,2,BFS
6,21,7.01,captain,2,BFS
6,21,7.026,captain,2,BFS
6,21,7.045,captain,2,BFS
6,21,7.061,captain,2,BFS
6,21,7.078,captain,2,BFS
6,21,7.095,captain,2,BFS
6,21,7.112,captain,2,BFS
6,21,7.129,captain,2,BFS
6,21,7.145,captain,2,BFS
6,21,7.162,captain,2,BFS
6,21,7.178,captain,2,BFS
6,22,7.195,captain,2,BFS
6,22,7.212,captain,2,BFS
6,22,7.228,captain,2,BFS
6,22,7.244,captain,2,BFS
6,22,7.262,captain,2,BFS
6,22,7.278,captain,2,BFS
6,22,7.294,captain,2,BFS
6,22,7.311,captain,2,BFS
6,22,7.328,captain,2,BFS
6,22,7.344,captain,2,BFS
6,22,7.36,captain,2,BFS
6,22,7.377,captain,2,BFS
6,22,7.394,captain,2,BFS
6,23,7.411,captain,2,BFS
6,23,7.427,captain,2,BFS
6,23,7.444,captain,2,BFS
6,23,7.46,captain,2,BFS
6,23,7.476,captain,2,BFS
6,23,7.493,captain,2,BFS
6,23,7.51,captain,2,BFS
6,23,7.527,captain,2,BFS
6,23,7.544,captain,2,BFS
6,23,7.561,captain,2,BFS
6,23,7.577,captain,2,BFS
6,23,7.594,captain,2,BFS
6,24,7.611,captain,2,BFS
6,24,7.628,captain,2,BFS
6,24,7.644,captain,2,BFS
6,24,7.661,captain,2,BFS
6,24,7.678,captain,2,BFS
6,24,7.696,captain,2,BFS
6,24,7.712,captain,2,BFS
6,24,7.728,captain,2,BFS
6,24,7.745,captain,2,BFS
6,24,7.762,captain,2,BFS
6,24,7.78,captain,2,BFS
6,24,7.797,captain,2,BFS
6,25,7.814,captain,2,BFS
6,25,7.831,captain,2,BFS
6,25,7.848,captain,2,BFS
6,25,7.865,captain,2,BFS
6,25,7.881,captain,2,BFS
6,25,7.898,captain,2,BFS
6,25,7.915,captain,2,BFS
6,25,7.931,captain,2,BFS
6,25,7.949,captain,2,BFS
6,25,7.965,captain,2,BFS
6,25,7.983,captain,2,BFS
6,25,7.999,captain,2,BFS
6,26,8.017,captain,2,BFS
6,26,8.033,captain,2,BFS
6,26,8.051,captain,2,BFS
6,26,8.068,captain,2,BFS
6,26,8.084,captain,2,BFS
6,26,8.1,captain,2,BFS
6,26,8.117,captain,2,BFS
6,26,8.134,captain,2,BFS
6,26,8.151,captain,2,BFS
6,26,8.167,captain,2,BFS
6,26,8.183,captain,2,BFS
6,26,8.2,captain,2,BFS
6,26,8.217,captain,2,BFS
