x,y,timestamp,username,level,algorithm
20,5,2.015,som,3,DFS
20,5,2.03,som,3,DFS
20,5,2.047,som,3,DFS
20,5,2.064,som,3,DFS
20,5,2.081,som,3,DFS
20,5,2.098,som,3,DFS
20,5,2.115,som,3,DFS
20,5,2.131,som,3,DFS
20,5,2.148,som,3,DFS
20,5,2.166,som,3,DFS
20,5,2.182,som,3,DFS
20,5,2.199,som,3,DFS
20,6,2.216,som,3,DFS
20,6,2.233,som,3,DFS
20,6,2.251,som,3,DFS
20,6,2.268,som,3,DFS
20,6,2.285,som,3,DFS
20,6,2.302,som,3,DFS
20,6,2.319,som,3,DFS
20,6,2.336,som,3,DFS
20,6,2.352,som,3,DFS
20,6,2.368,som,3,DFS
20,6,2.384,som,3,DFS
20,6,2.401,som,3,DFS
20,7,2.418,som,3,DFS
20,7,2.434,som,3,DFS
20,7,2.451,som,3,DFS
20,7,2.468,som,3,DFS
20,7,2.485,som,3,DFS
20,7,2.502,som,3,DFS
20,7,2.519,som,3,DFS
20,7,2.536,som,3,DFS
20,7,2.553,som,3,DFS
20,7,2.57,som,3,DFS
20,7,2.587,som,3,DFS
20,7,2.604,som,3,DFS
20,8,2.621,som,3,DFS
20,8,2.638,som,3,DFS
20,8,2.655,som,3,DFS
20,8,2.672,som,3,DFS
20,8,2.689,som,3,DFS
20,8,2.706,som,3,DFS
20,8,2.723,som,3,DFS
20,8,2.74,som,3,DFS
20,8,2.757,som,3,DFS
20,8,2.774,som,3,DFS
20,8,2.791,som,3,DFS
20,8,2.808,som,3,DFS
20,9,2.825,som,3,DFS
20,9,2.841,som,3,DFS
20,9,2.859,som,3,DFS
20,9,2.875,som,3,DFS
20,9,2.892,som,3,DFS
20,9,2.909,som,3,DFS
20,9,2.927,som,3,DFS
20,9,2.944,som,3,DFS
20,9,2.961,som,3,DFS
20,9,2.977,som,3,DFS
20,9,2.994,som,3,DFS
20,9,3.011,som,3,DFS
20,10,3.027,som,3,DFS
20,10,3.043,som,3,DFS
20,10,3.059,som,3,DFS
20,10,3.077,som,3,DFS
20,10,3.093,som,3,DFS
20,10,3.11,som,3,DFS
20,10,3.127,som,3,DFS
20,10,3.144,som,3,DFS
20,10,3.161,som,3,DFS
20,10,3.178,som,3,DFS
20,10,3.195,som,3,DFS
20,10,3.212,som,3,DFS
20,11,3.229,som,3,DFS
20,11,3.245,som,3,DFS
20,11,3.262,som,3,DFS
20,11,3.279,som,3,DFS
20,11,3.296,som,3,DFS
20,11,3.313,som,3,DFS
20,11,3.33,som,3,DFS
20,11,3.347,som,3,DFS
20,11,3.363,som,3,DFS
