x,y,timestamp,username,level,algorithm
20,3,2.014,nut,1,DFS
20,3,2.023,nut,1,DFS
20,3,2.04,nut,1,DFS
20,3,2.057,nut,1,DFS
20,3,2.073,nut,1,DFS
20,3,2.089,nut,1,DFS
20,3,2.106,nut,1,DFS
20,3,2.122,nut,1,DFS
20,3,2.138,nut,1,DFS
20,3,2.156,nut,1,DFS
20,3,2.172,nut,1,DFS
20,3,2.189,nut,1,DFS
20,3,2.205,nut,1,DFS
20,4,2.22,nut,1,DFS
20,4,2.237,nut,1,DFS
20,4,2.254,nut,1,DFS
20,4,2.27,nut,1,DFS
20,4,2.288,nut,1,DFS
20,4,2.304,nut,1,DFS
20,4,2.322,nut,1,DFS
20,4,2.339,nut,1,DFS
20,4,2.355,nut,1,DFS
20,4,2.372,nut,1,DFS
20,4,2.389,nut,1,DFS
20,4,2.406,nut,1,DFS
20,5,2.422,nut,1,DFS
20,5,2.439,nut,1,DFS
20,5,2.456,nut,1,DFS
20,5,2.473,nut,1,DFS
20,5,2.49,nut,1,DFS
20,5,2.507,nut,1,DFS
20,5,2.523,nut,1,DFS
20,5,2.54,nut,1,DFS
20,5,2.557,nut,1,DFS
20,5,2.575,nut,1,DFS
20,5,2.592,nut,1,DFS
20,5,2.607,nut,1,DFS
20,6,2.624,nut,1,DFS
20,6,2.641,nut,1,DFS
20,6,2.658,nut,1,DFS
20,6,2.675,nut,1,DFS
20,6,2.692,nut,1,DFS
20,6,2.71,nut,1,DFS
20,6,2.726,nut,1,DFS
20,6,2.742,nut,1,DFS
20,6,2.759,nut,1,DFS
20,6,2.776,nut,1,DFS
20,6,2.793,nut,1,DFS
20,6,2.81,nut,1,DFS
20,7,2.827,nut,1,DFS
20,7,2.844,nut,1,DFS
20,7,2.861,nut,1,DFS
20,7,2.878,nut,1,DFS
20,7,2.895,nut,1,DFS
20,7,2.912,nut,1,DFS
20,7,2.929,nut,1,DFS
20,7,2.946,nut,1,DFS
20,7,2.962,nut,1,DFS
20,7,2.979,nut,1,DFS
20,7,2.995,nut,1,DFS
20,7,3.012,nut,1,DFS
20,8,3.029,nut,1,DFS
20,8,3.045,nut,1,DFS
20,8,3.062,nut,1,DFS
20,8,3.079,nut,1,DFS
20,8,3.097,nut,1,DFS
20,8,3.113,nut,1,DFS
20,8,3.13,nut,1,DFS
20,8,3.147,nut,1,DFS
20,8,3.163,nut,1,DFS
20,8,3.18,nut,1,DFS
20,8,3.197,nut,1,DFS
20,8,3.215,nut,1,DFS
20,9,3.231,nut,1,DFS
20,9,3.248,nut,1,DFS
20,9,3.265,nut,1,DFS
20,9,3.281,nut,1,DFS
20,9,3.298,nut,1,DFS
20,9,3.314,nut,1,DFS
20,9,3.331,nut,1,DFS
20,9,3.348,nut,1,DFS
20,9,3.365,nut,1,DFS
20,9,3.382,nut,1,DFS
20,9,3.399,nut,1,DFS
20,9,3.417,nut,1,DFS
20,10,3.433,nut,1,DFS
20,10,3.451,nut,1,DFS
