x,y,timestamp,username,level,algorithm
2,2,2.017,popup,1,DFS
2,2,2.029,popup,1,DFS
2,2,2.046,popup,1,DFS
2,2,2.063,popup,1,DFS
2,2,2.08,popup,1,DFS
2,2,2.097,popup,1,DFS
2,2,2.114,popup,1,DFS
2,2,2.131,popup,1,DFS
2,2,2.149,popup,1,DFS
2,2,2.166,popup,1,DFS
2,2,2.182,popup,1,DFS
2,2,2.199,popup,1,DFS
2,2,2.215,popup,1,DFS
2,3,2.232,popup,1,DFS
2,3,2.249,popup,1,DFS
2,3,2.266,popup,1,DFS
2,3,2.283,popup,1,DFS
2,3,2.3,popup,1,DFS
2,3,2.317,popup,1,DFS
2,3,2.334,popup,1,DFS
2,3,2.352,popup,1,DFS
2,3,2.368,popup,1,DFS
2,3,2.386,popup,1,DFS
2,3,2.403,popup,1,DFS
2,3,2.42,popup,1,DFS
2,4,2.438,popup,1,DFS
2,4,2.454,popup,1,DFS
2,4,2.471,popup,1,DFS
2,4,2.489,popup,1,DFS
2,4,2.506,popup,1,DFS
2,4,2.523,popup,1,DFS
2,4,2.541,popup,1,DFS
2,4,2.556,popup,1,DFS
2,4,2.573,popup,1,DFS
2,4,2.59,popup,1,DFS
2,4,2.607,popup,1,DFS
2,4,2.624,popup,1,DFS
2,5,2.641,popup,1,DFS
2,5,2.658,popup,1,DFS
2,5,2.675,popup,1,DFS
2,5,2.691,popup,1,DFS
2,5,2.708,popup,1,DFS
2,5,2.725,popup,1,DFS
2,5,2.742,popup,1,DFS
2,5,2.76,popup,1,DFS
2,5,2.776,popup,1,DFS
2,5,2.793,popup,1,DFS
2,5,2.81,popup,1,DFS
2,5,2.826,popup,1,DFS
2,6,2.843,popup,1,DFS
2,6,2.861,popup,1,DFS
2,6,2.878,popup,1,DFS
2,6,2.895,popup,1,DFS
2,6,2.913,popup,1,DFS
2,6,2.929,popup,1,DFS
2,6,2.946,popup,1,DFS
2,6,2.962,popup,1,DFS
2,6,2.979,popup,1,DFS
2,6,2.995,popup,1,DFS
2,6,3.012,popup,1,DFS
2,6,3.029,popup,1,DFS
2,7,3.046,popup,1,DFS
2,7,3.062,popup,1,DFS
2,7,3.079,popup,1,DFS
2,7,3.096,popup,1,DFS
2,7,3.113,popup,1,DFS
2,7,3.13,popup,1,DFS
2,7,3.145,popup,1,DFS
2,7,3.162,popup,1,DFS
2,7,3.179,popup,1,DFS
2,7,3.196,popup,1,DFS
2,7,3.213,popup,1,DFS
2,7,3.23,popup,1,DFS
2,8,3.247,popup,1,DFS
2,8,3.264,popup,1,DFS
2,8,3.281,popup,1,DFS
2,8,3.298,popup,1,DFS
2,8,3.315,popup,1,DFS
2,8,3.332,popup,1,DFS
2,8,3.35,popup,1,DFS
2,8,3.368,popup,1,DFS
2,8,3.384,popup,1,DFS
2,8,3.401,popup,1,DFS
