x,y,timestamp,username,level,algorithm
5,2,2.004,napt,1,DFS
5,2,2.018,napt,1,DFS
5,2,2.035,napt,1,DFS
5,2,2.051,napt,1,DFS
5,2,2.068,napt,1,DFS
5,2,2.085,napt,1,DFS
5,2,2.102,napt,1,DFS
5,2,2.118,napt,1,DFS
5,2,2.135,napt,1,DFS
5,2,2.152,napt,1,DFS
5,2,2.169,napt,1,DFS
5,2,2.186,napt,1,DFS
5,2,2.203,napt,1,DFS
5,3,2.22,napt,1,DFS
5,3,2.237,napt,1,DFS
5,3,2.254,napt,1,DFS
5,3,2.271,napt,1,DFS
5,3,2.288,napt,1,DFS
5,3,2.304,napt,1,DFS
5,3,2.32,napt,1,DFS
5,3,2.338,napt,1,DFS
5,3,2.355,napt,1,DFS
5,3,2.371,napt,1,DFS
5,3,2.387,napt,1,DFS
5,3,2.404,napt,1,DFS
5,4,2.421,napt,1,DFS
5,4,2.437,napt,1,DFS
5,4,2.454,napt,1,DFS
5,4,2.471,napt,1,DFS
5,4,2.488,napt,1,DFS
5,4,2.505,napt,1,DFS
5,4,2.522,napt,1,DFS
5,4,2.538,napt,1,DFS
5,4,2.555,napt,1,DFS
5,4,2.572,napt,1,DFS
5,4,2.588,napt,1,DFS
5,4,2.605,napt,1,DFS
6,4,2.622,napt,1,DFS
6,4,2.638,napt,1,DFS
6,4,2.655,napt,1,DFS
6,4,2.673,napt,1,DFS
6,4,2.689,napt,1,DFS
6,4,2.707,napt,1,DFS
6,4,2.723,napt,1,DFS
6,4,2.741,napt,1,DFS
6,4,2.758,napt,1,DFS
6,4,2.774,napt,1,DFS
6,4,2.792,napt,1,DFS
6,4,2.809,napt,1,DFS
7,4,2.826,napt,1,DFS
7,4,2.842,napt,1,DFS
7,4,2.859,napt,1,DFS
7,4,2.876,napt,1,DFS
7,4,2.892,napt,1,DFS
7,4,2.909,napt,1,DFS
7,4,2.926,napt,1,DFS
7,4,2.942,napt,1,DFS
7,4,2.959,napt,1,DFS
7,4,2.976,napt,1,DFS
7,4,2.993,napt,1,DFS
7,4,3.01,napt,1,DFS
7,4,3.026,napt,1,DFS
8,4,3.043,napt,1,DFS
8,4,3.06,napt,1,DFS
8,4,3.077,napt,1,DFS
8,4,3.093,napt,1,DFS
8,4,3.11,napt,1,DFS
8,4,3.127,napt,1,DFS
8,4,3.143,napt,1,DFS
8,4,3.16,napt,1,DFS
8,4,3.176,napt,1,DFS
8,4,3.194,napt,1,DFS
8,4,3.211,napt,1,DFS
8,4,3.228,napt,1,DFS
9,4,3.245,napt,1,DFS
9,4,3.262,napt,1,DFS
9,4,3.279,napt,1,DFS
9,4,3.296,napt,1,DFS
9,4,3.313,napt,1,DFS
9,4,3.33,napt,1,DFS
9,4,3.347,napt,1,DFS
9,4,3.363,napt,1,DFS
9,4,3.38,napt,1,DFS
9,4,3.397,napt,1,DFS
9,4,3.413,napt,1,DFS
9,4,3.43,napt,1,DFS
10,4,3.447,napt,1,DFS
10,4,3.464,napt,1,DFS
10,4,3.481,napt,1,DFS
10,4,3.497,napt,1,DFS
10,4,3.515,napt,1,DFS
10,4,3.532,napt,1,DFS
10,4,3.548,napt,1,DFS
10,4,3.565,napt,1,DFS
10,4,3.582,napt,1,DFS
10,4,3.599,napt,1,DFS
10,4,3.616,napt,1,DFS
10,4,3.633,napt,1,DFS
11,4,3.65,napt,1,DFS
11,4,3.667,napt,1,DFS
11,4,3.684,napt,1,DFS
11,4,3.701,napt,1,DFS
11,4,3.718,napt,1,DFS
11,4,3.735,napt,1,DFS
11,4,3.752,napt,1,DFS
11,4,3.769,napt,1,DFS
11,4,3.785,napt,1,DFS
11,4,3.802,napt,1,DFS
11,4,3.819,napt,1,DFS
11,4,3.837,napt,1,DFS
12,4,3.854,napt,1,DFS
12,4,3.87,napt,1,DFS
12,4,3.887,napt,1,DFS
12,4,3.904,napt,1,DFS
12,4,3.921,napt,1,DFS
12,4,3.937,napt,1,DFS
12,4,3.955,napt,1,DFS
12,4,3.972,napt,1,DFS
12,4,3.988,napt,1,DFS
12,4,4.006,napt,1,DFS
12,4,4.023,napt,1,DFS
12,4,4.039,napt,1,DFS
13,4,4.056,napt,1,DFS
